Time Stamp,f_x,f_y,f_z,w_x,w_y,w_z
62761.15,0.014254625,0.320002418,9.728578679,0.005838043,-0.005686201,-0.00861449
62761.35,0.032179879,0.338409395,9.727781015,0.006000619,-0.006196057,-0.010850856
62761.55,0.044727362,0.343407623,9.727613807,0.006023986,-0.0063041,-0.011963012
62761.75,0.05323492,0.338759167,9.726105003,0.005932538,-0.006101201,-0.012201064
62761.95,0.062173495,0.334674152,9.724261128,0.00580566,-0.005942514,-0.012348549
62762.15,0.072109966,0.332407459,9.722172765,0.00565102,-0.005880261,-0.012495194
62762.35,0.082711225,0.331957016,9.719755467,0.005462337,-0.00587451,-0.012595591
62762.55,0.094221162,0.333698817,9.717034675,0.005240559,-0.005957417,-0.012676868
62762.75,0.102096551,0.326315314,9.713079292,0.004895832,-0.005811242,-0.011892161
62762.95,0.105989896,0.309062163,9.707797217,0.004418915,-0.00541606,-0.01017043
62763.15,0.108397655,0.287925912,9.701663059,0.003853669,-0.004966344,-0.007952737
62763.35,0.10880664,0.261934829,9.694814388,0.003213737,-0.004419833,-0.005232792
62763.55,0.109406255,0.237481704,9.688456652,0.002617621,-0.003898996,-0.002700968
62763.75,0.111016885,0.21685494,9.683013143,0.002106088,-0.003459099,-0.000600927
62763.95,0.112418135,0.197040752,9.67826917,0.001657834,-0.003020449,0.001284537
62764.15,0.114489605,0.18048073,9.674630388,0.00131187,-0.00264351,0.002710938
62764.35,0.117472597,0.167341962,9.671785705,0.001035644,-0.002375377,0.003773307
62764.55,0.121608002,0.158355863,9.669921611,0.000846652,-0.002236569,0.004379725
62764.75,0.12800759,0.156860842,9.669792252,0.000818593,-0.002289392,0.004130393
62764.95,0.135852424,0.160734284,9.671052366,0.000916894,-0.002491978,0.003244399
62765.15,0.141757967,0.161400965,9.672509858,0.001025218,-0.002627949,0.002529121
62765.35,0.145096935,0.157402791,9.674021097,0.001129045,-0.002660857,0.002107091
62765.55,0.146244228,0.14968794,9.675690494,0.00123738,-0.00262778,0.001902877
62765.75,0.144713245,0.137184877,9.677460875,0.001344129,-0.002500559,0.001992261
62765.95,0.143039869,0.126749861,9.680556643,0.001568053,-0.002441792,0.001651291
62766.15,0.141253897,0.118597579,9.685081412,0.001918486,-0.002459565,0.0008412
62766.35,0.137478599,0.107998072,9.690376014,0.002330571,-0.002439479,1.05E-05
62766.55,0.13276782,0.097049732,9.696406674,0.002804777,-0.002419058,-0.000961351
62766.75,0.12851506,0.087038865,9.702055621,0.003244768,-0.002391035,-0.00187505
62766.95,0.124984974,0.07794145,9.706745353,0.003615206,-0.002340525,-0.002630603
62767.15,0.122839251,0.071515539,9.71025652,0.003945424,-0.002306816,-0.003411638
62767.35,0.12220477,0.06746374,9.713760087,0.004199965,-0.002270701,-0.004102353
62767.55,0.121379142,0.062568544,9.72266194,0.004389368,-0.00217309,-0.004552507
62767.75,0.120519287,0.056913847,9.729734218,0.004499336,-0.002008057,-0.004727958
62767.95,0.120716333,0.051782274,9.708553475,0.004473206,-0.001778247,-0.004542376
62768.15,0.121632071,0.046978718,9.683585076,0.004340242,-0.00148899,-0.00406715
62768.35,0.123377954,0.044552724,9.747593528,0.004213291,-0.001219372,-0.003732634
62768.55,0.126101721,0.04506938,9.771431657,0.004108419,-0.000984529,-0.003615772
62768.75,0.129449817,0.047629569,9.63135039,0.004013128,-0.000760753,-0.003632027
62768.95,0.133679591,0.052906843,9.762750803,0.003936844,-0.000562395,-0.003846115
62769.15,0.139573034,0.060802117,9.701380792,0.003776308,-0.000346963,-0.003965206
62769.35,0.147249516,0.071448782,9.716250937,0.003524545,-0.000112301,-0.003978041
62769.55,0.15666234,0.085759432,9.709280326,0.003243342,0.000103243,-0.004108763
62769.75,0.167325468,0.101756283,9.706518833,0.002924788,0.000305399,-0.00426235
62769.95,0.176935267,0.113128623,9.70338022,0.002627076,0.000483673,-0.004359492
62770.15,0.184827478,0.117988738,9.700767868,0.00237414,0.000627438,-0.004401904
62770.35,0.191219742,0.116186314,9.698375009,0.002140767,0.000743653,-0.00431937
62770.55,0.195500457,0.106051311,9.696488755,0.001951884,0.000821321,-0.004124554
62770.75,0.198746808,0.090959417,9.695146356,0.001813686,0.000843033,-0.003977908
62770.95,0.20069979,0.07000299,9.693888042,0.001735939,0.000801763,-0.003879861
62771.15,0.199928082,0.038983518,9.691401888,0.001751491,0.000689274,-0.003766213
62771.35,0.197096213,0.001145438,9.693252534,0.001842309,0.00050701,-0.003653265
62771.55,0.193932887,-0.034690035,9.717546998,0.00192621,0.000285511,-0.00345538
62771.75,0.190642065,-0.066527542,9.735156654,0.001990886,2.74E-05,-0.003150686
62771.95,0.187252294,-0.093949796,9.642378147,0.002048763,-0.000278597,-0.002786745
62772.15,0.183816628,-0.115580388,9.545292523,0.002091587,-0.000631333,-0.002336969
62772.35,0.178375596,-0.138839787,9.84291337,0.002188812,-0.001058121,-0.001804312
62772.55,0.170802727,-0.163273735,10.01533609,0.002345205,-0.001564228,-0.001187423
62772.75,0.162121281,-0.183122425,9.303582152,0.002516926,-0.002136101,-0.000452247
62772.95,0.152455477,-0.205085159,9.624398508,0.00271024,-0.002751924,0.000351149
62773.15,0.143791209,-0.244637811,9.995547933,0.002889758,-0.003321211,0.001060209
62773.35,0.136836185,-0.306431685,9.632182187,0.003039754,-0.003812024,0.001630548
62773.55,0.131128277,-0.39282417,9.64115627,0.003176736,-0.004227656,0.002060723
62773.75,0.127371694,-0.507476869,9.75960647,0.003284311,-0.00453921,0.002310912
62773.95,0.125222011,-0.639703002,9.694398813,0.003355298,-0.004781501,0.002472891
62774.15,0.124987264,-0.791867425,9.715494095,0.003382946,-0.004938374,0.002526933
62774.35,0.127864562,-0.975020204,9.709470979,0.003347036,-0.004948457,0.002368375
62774.55,0.133321226,-1.156493336,9.709056247,0.003258613,-0.004835646,0.002036465
62774.75,0.139353286,-1.242631458,9.707845151,0.003172028,-0.004675289,0.00161655
62774.95,0.145726527,-1.202424408,9.706769726,0.003095355,-0.004473499,0.001112087
62775.15,0.152669837,-1.028978451,9.705702494,0.00301935,-0.004224562,0.000528758
62775.35,0.160081131,-0.751275731,9.704703962,0.002949471,-0.003927536,-0.000140208
62775.55,0.169966248,-0.585222618,9.703300462,0.002840314,-0.003491811,-0.001019421
62775.75,0.182508147,-0.574313945,9.70145762,0.002688439,-0.002907051,-0.002122203
62775.95,0.196622244,-0.664590514,9.69948485,0.002522462,-0.002214839,-0.003397738
62776.15,0.212058309,-0.879890724,9.69734485,0.002340845,-0.001433744,-0.004806592
62776.35,0.226395451,-1.051014591,9.695291833,0.002174618,-0.000699504,-0.006118423
62776.55,0.238756856,-1.15793361,9.693442127,0.002036859,-5.79E-05,-0.007257232
62776.75,0.249591967,-1.306299008,9.691686927,0.001917214,0.00051269,-0.008251172
62776.95,0.258055512,-1.445769932,9.690145699,0.001828841,0.000968844,-0.009028631
62777.15,0.264688202,-1.569604742,9.688867324,0.00177279,0.001352925,-0.009669448
62777.35,0.269092815,-1.67723133,9.687904665,0.001755008,0.001645339,-0.010139882
62777.55,0.269749433,-1.710954895,9.687408579,0.001794319,0.001761035,-0.010294163
62777.75,0.267334298,-1.684648975,9.687301201,0.001881556,0.001739788,-0.010195139
62777.95,0.264293004,-1.677721168,9.687193656,0.001975454,0.001710248,-0.01003982
62778.15,0.260909004,-1.688207724,9.687030814,0.002070477,0.00168831,-0.009848898
62778.35,0.256927888,-1.692342944,9.686881374,0.002173051,0.001665623,-0.009610178
62778.55,0.252458042,-1.686857856,9.686710055,0.002279989,0.001648396,-0.009328314
62778.75,0.244986929,-1.591667665,9.686850828,0.002428758,0.001502876,-0.008785098
62778.95,0.234283026,-1.386887444,9.687332368,0.00262265,0.001218709,-0.007960563
62779.15,0.221681028,-1.097540803,9.687951244,0.002839793,0.000868211,-0.006964895
62779.35,0.207319552,-0.745224313,9.688756227,0.003078707,0.00044671,-0.0058095
62779.55,0.1937202,-0.481104812,9.68962606,0.003304497,5.05E-05,-0.004713841
62779.75,0.181786383,-0.348305866,9.690506238,0.003503807,-0.000285326,-0.003754087
62779.95,0.170909613,-0.318050324,9.691483636,0.003685216,-0.000594836,-0.002875638
62780.15,0.161972822,-0.415956069,9.692499641,0.003835639,-0.000842285,-0.002153196
62780.35,0.154494122,-0.535036335,9.693509332,0.003959661,-0.001034753,-0.001541037
62780.55,0.1488514,-0.672356834,9.694495357,0.004051305,-0.00115897,-0.001069629
62780.75,0.146577858,-0.913463683,9.69539675,0.00408898,-0.001160021,-0.000870528
62780.95,0.146913493,-1.17999278,9.696265683,0.004082914,-0.001068474,-0.000876741
62781.15,0.147106335,-1.313056674,9.697345128,0.004073112,-0.001003165,-0.000852554
62781.35,0.146783256,-1.266033565,9.698681876,0.00406472,-0.000982323,-0.000764941
62781.55,0.146207554,-1.001654039,9.700242188,0.004052875,-0.0009931,-0.000633866
62781.75,0.145185487,-0.554015363,9.70206357,0.004040134,-0.001047238,-0.000441495
62781.95,0.146360762,-0.254294678,9.703974436,0.003987926,-0.001040842,-0.000412225
62782.15,0.149924324,-0.150889477,9.705972932,0.00389296,-0.000968251,-0.000560608
62782.35,0.154356163,-0.139454898,9.708191638,0.00377691,-0.000894845,-0.000755368
62782.55,0.159877264,-0.258873727,9.710508929,0.003638764,-0.000802379,-0.001024457
62782.75,0.165017886,-0.283944061,9.712677368,0.003507148,-0.000716303,-0.001272732
62782.95,0.16920018,-0.181530456,9.714626303,0.00339283,-0.000650258,-0.001460728
62783.15,0.173095034,-0.095869148,9.71630192,0.003286216,-0.000577974,-0.001646265
62783.35,0.176097995,0.015757326,9.71764813,0.003198123,-0.000515407,-0.001786315
62783.55,0.178094714,0.088506692,9.718848074,0.003126415,-0.000486034,-0.001855765
62783.75,0.178870465,0.094463039,9.719861319,0.003075372,-0.000494513,-0.001841157
62783.95,0.177618017,0.10412138,9.720507373,0.003061755,-0.000551359,-0.001694409
62784.15,0.174823649,0.101095707,9.720839507,0.003076388,-0.000647045,-0.001448661
62784.35,0.17258175,0.093049861,9.720940755,0.003083256,-0.000721024,-0.001260326
62784.55,0.171231368,0.094187782,9.720799337,0.003076925,-0.000762285,-0.001156565
62784.75,0.17049622,0.085146531,9.72043027,0.003061442,-0.000783222,-0.001114122
62784.95,0.170615565,0.072510895,9.719803186,0.003033411,-0.000774428,-0.001154016
62785.15,0.169875427,0.062928295,9.718725317,0.003024719,-0.000775999,-0.001158524
62785.35,0.168190799,0.055952676,9.717165243,0.003037274,-0.000789397,-0.00112337
62785.55,0.166698343,0.05889514,9.71517367,0.003051319,-0.000783244,-0.001132724
62785.75,0.165056449,0.069273177,9.712838481,0.003072252,-0.000770239,-0.001153474
62785.95,0.163532974,0.070363939,9.710615826,0.003091401,-0.000760648,-0.001171438
62786.15,0.162323734,0.060827558,9.708646405,0.00310442,-0.000753729,-0.001191081
62786.35,0.161005685,0.044761474,9.706881402,0.003119468,-0.000758826,-0.0011835
62786.55,0.159817054,0.021264294,9.705450224,0.003131543,-0.000773744,-0.001157272
62786.75,0.159254916,0.00448977,9.704158994,0.00313417,-0.00077625,-0.001165694
62786.95,0.159391739,-0.003257988,9.703065435,0.003125933,-0.000765858,-0.001210038
62787.15,0.160311556,-0.008977782,9.702457648,0.00310309,-0.000750741,-0.001274878
62787.35,0.161907603,-0.010111109,9.702200264,0.003069021,-0.000728585,-0.001362296
62787.55,0.163264862,-0.012109242,9.701912711,0.003043176,-0.00071169,-0.00143043
62787.75,0.164216246,-0.01633413,9.701548569,0.003029176,-0.000702898,-0.001469915
62787.95,0.164989574,-0.017757807,9.701113439,0.003023428,-0.00069528,-0.001498029
62788.15,0.165435532,-0.017475706,9.700592908,0.003028991,-0.000692248,-0.001504367
62788.35,0.166117451,-0.014208192,9.700404447,0.003032858,-0.000692297,-0.001500862
62788.55,0.167062133,-0.006900302,9.700576995,0.003034701,-0.000695241,-0.001487462
62788.75,0.167810182,0.002789788,9.700889672,0.003044768,-0.000705903,-0.001445467
62788.95,0.168501243,0.014353597,9.701395264,0.003058413,-0.000721702,-0.00138546
62789.15,0.169167369,0.024886621,9.701907752,0.003070611,-0.000734463,-0.001335255
62789.35,0.169750034,0.03305156,9.702360708,0.003081028,-0.000742977,-0.00129945
62789.55,0.170368272,0.039136001,9.702869218,0.003086578,-0.000747484,-0.001279377
62789.75,0.170949437,0.042144416,9.703359751,0.003087491,-0.000746889,-0.001278689
62789.95,0.171221357,0.043301684,9.703806637,0.003091873,-0.000747591,-0.001273709
62790.15,0.171147065,0.042065258,9.704193774,0.003099597,-0.000749524,-0.001265229
62790.35,0.170754582,0.036213033,9.704433029,0.003106811,-0.000748117,-0.001270077
62790.55,0.170036399,0.027311152,9.704594883,0.003114779,-0.00074552,-0.001280284
62790.75,0.169259695,0.02021361,9.704968948,0.003120877,-0.000743783,-0.001287825
62790.95,0.168465968,0.015880841,9.705611306,0.003124315,-0.000743084,-0.001291934
62791.15,0.167542307,0.014216564,9.706491574,0.003127325,-0.000744955,-0.001287144
62791.35,0.166527442,0.015825386,9.707655096,0.003128786,-0.000749242,-0.001274131
62791.55,0.16526907,0.016456675,9.708894483,0.003127491,-0.000752237,-0.001267502
62791.75,0.16374216,0.01610936,9.710210964,0.003123338,-0.000754017,-0.001267182
62791.95,0.162062488,0.017719281,9.711766018,0.003115556,-0.000756317,-0.001266479
62792.15,0.160267299,0.019969108,9.713420481,0.003104945,-0.00075825,-0.001268022
62792.35,0.158588247,0.021923434,9.714895687,0.003095521,-0.000760077,-0.001267939
62792.55,0.157122734,0.023559057,9.7161145,0.003088115,-0.000761819,-0.00126522
62792.75,0.155847254,0.023818986,9.717015053,0.003082175,-0.000762395,-0.001264064
62792.95,0.154850844,0.022891643,9.717537838,0.003078499,-0.000762027,-0.001262819
62793.15,0.154084093,0.022979196,9.717899971,0.003074749,-0.000761691,-0.00125914
62793.35,0.153598275,0.024053081,9.718058798,0.003071076,-0.000761251,-0.001253122
62793.55,0.153555138,0.025210187,9.717810947,0.00306972,-0.000760402,-0.00124401
62793.75,0.153886633,0.0267653,9.717222185,0.003069499,-0.000759188,-0.00123258
62793.95,0.154329522,0.027857315,9.716390572,0.003068123,-0.000756982,-0.001223789
62794.15,0.1548555,0.028278954,9.715307021,0.003065244,-0.000753632,-0.001218562
62794.35,0.155498735,0.028672929,9.713994473,0.003060452,-0.000749391,-0.001215938
62794.55,0.156251812,0.028738031,9.712422528,0.003053596,-0.000744034,-0.001216898
62794.75,0.157394618,0.028298364,9.710375106,0.003047245,-0.000737505,-0.001218841
62794.95,0.15895779,0.027353787,9.70782136,0.003041392,-0.000729737,-0.001221857
62795.15,0.160799785,0.025633663,9.704824249,0.003034536,-0.000720471,-0.001228476
62795.35,0.162879472,0.023367545,9.701489377,0.003027629,-0.000710269,-0.001237168
62795.55,0.164832536,0.021539576,9.698343827,0.003021586,-0.000701028,-0.001244799
62795.75,0.16653181,0.020345643,9.695553862,0.003016665,-0.000693297,-0.001250765
62795.95,0.168043128,0.019684067,9.69306905,0.003013614,-0.000687081,-0.001254519
62796.15,0.169245274,0.019742903,9.691043074,0.003012538,-0.000682867,-0.001255653
62796.35,0.170236085,0.019922302,9.689260102,0.003012145,-0.000679631,-0.001257146
62796.55,0.170960629,0.020260989,9.687792027,0.003012647,-0.000677623,-0.001258798
62796.75,0.171191038,0.021309055,9.686974312,0.003014931,-0.000678087,-0.001258495
62796.95,0.171035944,0.022795199,9.686658415,0.003018766,-0.000680509,-0.00125725
62797.15,0.17086377,0.024240838,9.686415673,0.003024222,-0.000683651,-0.001256163
62797.35,0.170721731,0.025583319,9.6861995,0.003031442,-0.00068741,-0.001255356
62797.55,0.170580853,0.026712264,9.686022867,0.003040207,-0.000691746,-0.001255487
62797.75,0.170461848,0.027610081,9.685876015,0.003050766,-0.000696686,-0.00125646
62797.95,0.169992421,0.028864986,9.68624295,0.003063861,-0.000703839,-0.001256283
62798.15,0.169144139,0.030479938,9.68716371,0.003079645,-0.000713348,-0.00125494
62798.35,0.168122662,0.032132709,9.688392926,0.003098088,-0.000724478,-0.001253341
62798.55,0.166910353,0.033900471,9.689941722,0.003118304,-0.000736906,-0.001251112
62798.75,0.165759188,0.035561796,9.691435684,0.003136803,-0.000748278,-0.001248762
62798.95,0.164763042,0.037028892,9.692745587,0.003152495,-0.000757796,-0.001246419
62799.15,0.163827493,0.038448922,9.693998838,0.003165509,-0.000765834,-0.001243503
62799.35,0.163048684,0.039713957,9.695064493,0.003174858,-0.000771627,-0.001240229
62799.55,0.162417004,0.040724902,9.695992167,0.003182154,-0.000775869,-0.001236909
62799.75,0.161968124,0.04144764,9.696736129,0.003186891,-0.000778208,-0.001233523
62799.95,0.161845032,0.041784085,9.697084284,0.003186787,-0.000777178,-0.001230166
62800.15,0.161967125,0.041769983,9.697158288,0.003182775,-0.000773423,-0.001226705
62800.35,0.162012138,0.041681075,9.697401695,0.003177395,-0.000769084,-0.001222395
62800.55,0.161930207,0.041546511,9.69788487,0.003170866,-0.0007644,-0.00121708
62800.75,0.161758545,0.041292887,9.698569159,0.003163139,-0.000759203,-0.001210887
62800.95,0.161464407,0.04094144,9.699500236,0.003154186,-0.000753568,-0.001203656
62801.15,0.161325741,0.04026505,9.700290153,0.003140875,-0.000745211,-0.001195771
62801.35,0.161357773,0.039233159,9.700921908,0.003122901,-0.000733928,-0.001187206
62801.55,0.161384034,0.037975258,9.701643272,0.003101722,-0.000720906,-0.00117757
62801.75,0.161458678,0.036507195,9.702349244,0.003077712,-0.000706284,-0.00116749
62801.95,0.161530207,0.035069527,9.703020187,0.003054714,-0.000692405,-0.001158648
62802.15,0.161567442,0.0337515,9.70366755,0.003034018,-0.000680097,-0.001151563
62802.35,0.161641373,0.03249872,9.70418748,0.003014845,-0.000668804,-0.001146394
62802.55,0.161714138,0.031395058,9.70460488,0.002998442,-0.000659337,-0.001143588
62802.75,0.161715056,0.030387124,9.705061563,0.002983764,-0.000651223,-0.001142175
62802.95,0.161634525,0.029511926,9.705553496,0.002971338,-0.000644807,-0.001142431
62803.15,0.16145565,0.028920736,9.706039322,0.002963505,-0.000641509,-0.001145529
62803.35,0.161200574,0.028532767,9.706511043,0.002959125,-0.000640631,-0.001151073
62803.55,0.161022227,0.028064888,9.706821579,0.002954406,-0.000639671,-0.001158138
62803.75,0.16095024,0.02747506,9.706932714,0.002948846,-0.000638294,-0.001166718
62803.95,0.160951999,0.026786189,9.706885911,0.002942714,-0.000636733,-0.001176797
62804.15,0.161053976,0.025975153,9.706639909,0.002935775,-0.000634817,-0.001188491
62804.35,0.161163082,0.025308558,9.706234591,0.002931817,-0.000634964,-0.001203249
62804.55,0.161277656,0.024802146,9.705660343,0.002931105,-0.000637349,-0.001221265
62804.75,0.161476779,0.024296843,9.704843433,0.002931512,-0.000640591,-0.00124201
62804.95,0.161719527,0.023846777,9.703849598,0.002933576,-0.000645071,-0.001264779
62805.15,0.161943971,0.02340385,9.70287381,0.002935833,-0.000649978,-0.001286111
62805.35,0.162140919,0.022943143,9.701962759,0.002937706,-0.00065498,-0.00130487
62805.55,0.162288504,0.022536547,9.701121767,0.002940217,-0.00066073,-0.00132136
62805.75,0.162382335,0.022152359,9.700389243,0.002942724,-0.00066685,-0.001334527
62805.95,0.162495718,0.021729941,9.699627256,0.002944822,-0.000673019,-0.001345706
62806.15,0.162624992,0.021265174,9.698852359,0.002946359,-0.000679153,-0.001354378
62806.35,0.162726071,0.020746137,9.698190639,0.002946649,-0.000684895,-0.001358308
62806.55,0.162814946,0.020197596,9.69758243,0.002946268,-0.000690587,-0.001358443
62806.75,0.162887615,0.019764267,9.696919774,0.002947773,-0.000697815,-0.001357634
62806.95,0.162939606,0.019477762,9.696190322,0.002951659,-0.000706896,-0.001356167
62807.15,0.162988317,0.019313017,9.695372742,0.002957603,-0.000717622,-0.001353893
62807.35,0.163025256,0.019299234,9.694467869,0.002966009,-0.000730261,-0.001350848
62807.55,0.163021875,0.01935641,9.693620949,0.002975086,-0.000743757,-0.001343764
62807.75,0.162975871,0.019488228,9.692838284,0.002984835,-0.00075812,-0.001332332
62807.95,0.162890786,0.019772307,9.692048722,0.00299666,-0.00077422,-0.001318158
62808.15,0.162774916,0.020168497,9.691313144,0.003009669,-0.000791093,-0.001301403
62808.35,0.162681858,0.020601163,9.690694212,0.003022386,-0.000806526,-0.001285349
62808.55,0.162625843,0.021058785,9.690216879,0.003034483,-0.000819863,-0.001271115
62808.75,0.162598041,0.021525529,9.689930883,0.003045489,-0.000830749,-0.001257867
62808.95,0.162612229,0.021995396,9.689852984,0.003055192,-0.000838642,-0.001246702
62809.15,0.162645049,0.022551804,9.689921157,0.003065071,-0.000845016,-0.0012369
62809.35,0.162701029,0.023192495,9.690157946,0.003074953,-0.000849507,-0.001228895
62809.55,0.162811257,0.023866154,9.690625274,0.003083744,-0.000850535,-0.001224642
62809.75,0.16296035,0.024598726,9.691319795,0.003091816,-0.000848599,-0.001223116
62809.95,0.163108642,0.025408545,9.692251433,0.003099403,-0.000844671,-0.001220786
62810.15,0.163250841,0.026298012,9.693438604,0.003106427,-0.000838703,-0.00121714
62810.35,0.16338581,0.027288076,9.694881465,0.003113153,-0.000830778,-0.00121245
62810.55,0.163511301,0.02837587,9.696605252,0.003119388,-0.000820681,-0.001206428
62810.75,0.163669538,0.029519085,9.69866788,0.00312417,-0.000806599,-0.001202403
62810.95,0.163862373,0.030718922,9.701090614,0.003127377,-0.000788265,-0.001200569
62811.15,0.164066136,0.031994013,9.703881884,0.003129228,-0.000766251,-0.001198944
62811.35,0.164279543,0.033304215,9.70691339,0.003129719,-0.000741419,-0.0011982
62811.55,0.164465255,0.034563158,9.709724783,0.003129799,-0.000718098,-0.001197717
62811.75,0.164609229,0.035738263,9.712168431,0.003129678,-0.00069767,-0.00119718
62811.95,0.16472102,0.036810309,9.714247402,0.003129015,-0.000679718,-0.001197485
62812.15,0.164786363,0.037752286,9.715830446,0.003128023,-0.000665516,-0.001198231
62812.35,0.164808533,0.038612037,9.717137906,0.0031263,-0.000653314,-0.001198673
62812.55,0.164781079,0.039368449,9.718098327,0.00312385,-0.000643714,-0.001198756
62812.75,0.164681634,0.039953947,9.718402743,0.003121151,-0.000639482,-0.001198321
62812.95,0.164519209,0.040385461,9.718173062,0.003117817,-0.000639389,-0.001197673
62813.15,0.164332049,0.040710248,9.717740744,0.003112868,-0.000639851,-0.00119861
62813.35,0.164124073,0.040924324,9.717130832,0.003106081,-0.000640475,-0.001201517
62813.55,0.16388943,0.0410226,9.716335951,0.003097381,-0.000641383,-0.001206083
62813.75,0.163629628,0.040993326,9.715347053,0.003086596,-0.000642488,-0.001212664
62813.95,0.163306088,0.040749615,9.713742128,0.003074479,-0.000647817,-0.001220258
62814.15,0.162914533,0.04027468,9.711476286,0.00306096,-0.000657705,-0.001228905
62814.35,0.162474991,0.039592777,9.708738721,0.003045422,-0.000670104,-0.001239565
62814.55,0.162002948,0.038740691,9.705613439,0.003028566,-0.000685036,-0.001251397
62814.75,0.161577786,0.037916739,9.702724969,0.003012051,-0.000699169,-0.001262445
62814.95,0.161227778,0.037182137,9.700281876,0.002996369,-0.00071135,-0.001272196
62815.15,0.160946103,0.036514001,9.698183028,0.002981765,-0.000722621,-0.001280376
62815.35,0.160759122,0.035968063,9.696626857,0.002968634,-0.000731825,-0.001286579
62815.55,0.160641425,0.035458466,9.695419497,0.002955839,-0.000739461,-0.001292259
62815.75,0.16060697,0.035009496,9.694649621,0.00294364,-0.000745104,-0.001297171
62815.95,0.160708047,0.034746631,9.694706009,0.002933232,-0.000746836,-0.001299957
62816.15,0.160924289,0.034607232,9.695408065,0.002924172,-0.000745714,-0.001301128
62816.35,0.161187068,0.034416306,9.696172551,0.002915563,-0.00074557,-0.001301527
62816.55,0.161490553,0.034150112,9.696928238,0.00290738,-0.000746991,-0.001301164
62816.75,0.161841305,0.033809844,9.69771288,0.002899541,-0.000749639,-0.001300217
62816.95,0.162239388,0.033386131,9.698498974,0.002892154,-0.000753877,-0.001298553
62817.15,0.162764217,0.033064444,9.699894342,0.002886659,-0.000756267,-0.001294683
62817.35,0.163424865,0.032855327,9.701946423,0.002883223,-0.000756636,-0.00128845
62817.55,0.164183984,0.032656191,9.704327623,0.002881304,-0.00075712,-0.001280401
62817.75,0.165013536,0.032494208,9.707033413,0.002880889,-0.000757009,-0.00127082
62817.95,0.16575969,0.032301244,9.709548367,0.002880621,-0.000756831,-0.001261926
62818.15,0.166369427,0.032051002,9.711685412,0.00288011,-0.000756912,-0.001254408
62818.35,0.166858857,0.031793636,9.713594376,0.002879795,-0.000756357,-0.00124787
62818.55,0.167178415,0.031498921,9.715088089,0.002879291,-0.000755585,-0.001242972
62818.75,0.167379247,0.031144391,9.716232433,0.002879019,-0.000755499,-0.001238945
62818.95,0.167436483,0.030723463,9.71695131,0.00287889,-0.000756179,-0.001236051
62819.15,0.167250616,0.030206224,9.716940363,0.002878154,-0.00075774,-0.001235632
62819.35,0.166863029,0.029617834,9.716354031,0.002877324,-0.000759937,-0.001237024
62819.55,0.166408261,0.029074946,9.715780194,0.002877911,-0.000761005,-0.001238227
62819.75,0.165899561,0.028599964,9.715300923,0.002880204,-0.000760584,-0.001238972
62819.95,0.165326499,0.028177139,9.714852616,0.002884199,-0.000759052,-0.001239328
62820.15,0.164691156,0.027825262,9.714482039,0.0028901,-0.000756076,-0.001239174
62820.35,0.163842506,0.027464336,9.71364404,0.002896643,-0.000752645,-0.001240552
62820.55,0.162765384,0.027094416,9.712300639,0.002903847,-0.000748754,-0.001243584
62820.75,0.161534244,0.026779256,9.710773967,0.002912613,-0.000743489,-0.00124712
62820.95,0.160177091,0.026496684,9.709013366,0.002922312,-0.000737359,-0.001251355
62821.15,0.15890773,0.026233197,9.707301862,0.002931929,-0.000731289,-0.001255236
62821.35,0.157800298,0.025993494,9.705755324,0.002941203,-0.000725441,-0.001258353
62821.55,0.156820389,0.02576072,9.704237373,0.00294978,-0.000720035,-0.001261232
62821.75,0.156038708,0.025542838,9.702869964,0.00295749,-0.000715172,-0.001263432
62821.95,0.155395268,0.025384858,9.701692258,0.002965322,-0.000709889,-0.001264824
62822.15,0.154923005,0.025290657,9.700748711,0.002973126,-0.000704244,-0.001265263
62822.35,0.154756375,0.025248912,9.700194531,0.002980114,-0.000698873,-0.001264193
62822.55,0.154835118,0.025266837,9.699937143,0.002986548,-0.000693512,-0.001261948
62822.75,0.154955454,0.025322995,9.699556957,0.002992672,-0.000688016,-0.001260014
62822.95,0.155093788,0.02541526,9.698987015,0.002998436,-0.000682399,-0.00125863
62823.15,0.155267019,0.025560338,9.698288467,0.00300399,-0.000676446,-0.001257587
62823.35,0.155466816,0.025755136,9.697413851,0.003009197,-0.000670234,-0.001257058
62823.55,0.155906949,0.026007196,9.696704442,0.003013293,-0.000664278,-0.001255848
62823.75,0.156606137,0.026320591,9.696179307,0.003016173,-0.000658603,-0.001253897
62823.95,0.157451518,0.026689222,9.69561317,0.003018023,-0.000653047,-0.001252004
62824.15,0.158432615,0.027071355,9.695092138,0.00301893,-0.000647798,-0.001250016
62824.35,0.15933918,0.027334335,9.69461521,0.003019912,-0.000642952,-0.001248371
62824.55,0.160096128,0.027429738,9.694162798,0.003021237,-0.000638594,-0.001247297
62824.75,0.16075546,0.027350891,9.69382376,0.003022654,-0.00063492,-0.001246521
62824.95,0.16124342,0.027054797,9.693568599,0.003024421,-0.000631984,-0.001246293
62825.15,0.161598741,0.026597077,9.693279079,0.003026104,-0.000629681,-0.001246857
62825.35,0.161790176,0.025950383,9.692952822,0.003027764,-0.000628106,-0.001248322
62825.55,0.16169067,0.025020407,9.692610155,0.003029975,-0.000627419,-0.001250925
62825.75,0.161362996,0.023837042,9.692265007,0.003032366,-0.000627654,-0.001254546
