Time Stamp,Lat,Long,Alt,Azi,Pitch,Roll,Vn,Ve,Vu,Forward Speed
62039.2,43.65014764,-79.38604341,58.0026,253.2115121,-0.740057474,-3.39957232,-1.9359,-6.3413,0.066,6.630546772
62039.4,43.65014412,-79.38605909,58.0068,253.1412614,-0.801825499,-3.103325931,-1.9356,-6.3266,-0.0071,6.616076279
62039.6,43.65014062,-79.38607472,58.0065,253.0611455,-0.769474307,-2.838370258,-1.935,-6.2993,0.0032,6.589796334
62039.8,43.65013709,-79.38609019,58.0075,253.0294115,-0.457123624,-3.092502255,-1.9589,-6.2214,0.0141,6.522522977
62040,43.65013354,-79.38610557,58.0129,253.0314024,-0.326606273,-3.224540423,-1.9392,-6.2042,0.0229,6.500239895
62040.2,43.65013007,-79.38612091,58.0244,253.0636457,-0.644465672,-3.038611241,-1.9082,-6.1802,0.1174,6.469148479
62040.4,43.65012657,-79.38613613,58.051,253.1156859,-1.084755397,-3.265301778,-1.94,-6.1301,0.1213,6.43089727
62040.6,43.65012309,-79.3861513,58.0592,253.1484246,-1.355276779,-3.433358505,-1.9,-6.1325,-0.0884,6.420698623
62040.8,43.65011966,-79.38616648,58.0469,253.158303,-1.505124315,-3.168513642,-1.8837,-6.1303,-0.0124,6.41319402
62041,43.65011623,-79.38618173,58.0413,253.185384,-1.656340396,-3.126662363,-1.9284,-6.1679,-0.0399,6.462453789
62041.2,43.65011277,-79.38619714,58.0286,253.2476843,-1.407889551,-3.331286619,-1.9435,-6.2495,-0.1226,6.545874522
62041.4,43.65010931,-79.3862128,57.9958,253.2989936,-0.996544757,-3.260281949,-1.947,-6.3642,-0.137,6.656772464
62041.6,43.65010583,-79.38622874,57.9896,253.3309429,-0.996771435,-3.189854772,-1.9814,-6.4649,0.0568,6.761960086
62041.8,43.65010228,-79.3862449,57.9971,253.3537077,-1.274602835,-3.321105326,-2.0218,-6.5514,-0.0218,6.85631041
62042,43.65009869,-79.38626126,57.9857,253.3197806,-1.223463629,-3.329411962,-2.0239,-6.6281,-0.0751,6.930621966
62042.2,43.65009503,-79.38627776,57.9729,253.2398808,-1.114746551,-3.164899648,-2.0387,-6.6818,-0.0536,6.986102053
62042.4,43.6500913,-79.38629432,57.9663,253.1971503,-1.083821325,-3.198122851,-2.0821,-6.6819,-0.0038,6.998781498
62042.6,43.65008758,-79.38631089,57.963,253.1262116,-1.098369014,-3.007451586,-2.0595,-6.6874,-0.0348,6.997433104
62042.8,43.65008386,-79.38632742,57.9576,253.0769129,-0.860254837,-2.614446929,-2.0604,-6.6536,-0.0479,6.965481716
62043,43.65008014,-79.38634388,57.9485,253.0048381,-0.378485913,-2.796771144,-2.0718,-6.6237,-0.0093,6.940161628
62043.2,43.65007642,-79.38636027,57.955,252.9519403,-0.329404534,-2.790127659,-2.0553,-6.5989,0.0744,6.911966049
62043.4,43.65007272,-79.38637656,57.9785,252.9397792,-0.515099131,-2.591747086,-2.0822,-6.5385,0.0872,6.862590104
62043.6,43.65006903,-79.38639272,57.9908,253.0257442,-0.187284737,-2.481506646,-2.0369,-6.4921,0.0208,6.804172004
62043.8,43.65006543,-79.3864087,57.9903,253.0539287,0.278076523,-2.285294014,-1.972,-6.413,0.0854,6.709891665
62044,43.65006192,-79.38642443,58.0221,253.099393,-0.270101208,-2.007789269,-1.9337,-6.2991,0.2083,6.592514345
62044.2,43.65005845,-79.38643987,58.0645,253.1848097,-1.092623428,-2.178650903,-1.9336,-6.1774,0.1493,6.474671436
62044.4,43.65005498,-79.38645515,58.0751,253.2300506,-0.990846278,-2.472019891,-1.9292,-6.216,-0.058,6.508750467
62044.6,43.65005159,-79.38647041,58.0512,253.2527639,-0.514469147,-2.418192419,-1.8681,-6.1375,-0.1108,6.416461681
62044.8,43.65004821,-79.38648567,58.0568,253.3180075,-0.825461772,-1.839378868,-1.8669,-6.1661,0.1166,6.443578228
62045,43.65004481,-79.38650089,58.0834,253.4257628,-1.489055947,-2.131261893,-1.9522,-6.1211,0.1616,6.426901634
62045.2,43.65004138,-79.38651607,58.0861,253.4448953,-1.661694523,-2.568133276,-1.8617,-6.1075,-0.0848,6.385505006
62045.4,43.65003805,-79.38653127,58.0562,253.3751609,-1.216070882,-2.196883128,-1.8477,-6.1023,-0.1043,6.376749883
62045.6,43.65003465,-79.38654646,58.0378,253.3835432,-0.93303621,-2.2646929,-1.8724,-6.1287,0.0153,6.408360129
62045.8,43.65003118,-79.38656165,58.0435,253.3994461,-1.037125697,-2.340686814,-1.8613,-6.1544,0.0028,6.429703328
62046,43.65002782,-79.38657696,58.0409,253.4625414,-0.935346737,-1.668991493,-1.8491,-6.2145,-0.0518,6.483969795
62046.2,43.65002451,-79.38659236,58.0342,253.4895296,-0.769999894,-1.175044344,-1.8699,-6.2453,-0.0085,6.51923081
62046.4,43.65002115,-79.38660791,58.039,253.4699114,-0.81496312,-0.682921614,-1.8666,-6.2937,0.0147,6.564683644
62046.6,43.6500178,-79.38662369,58.0355,253.498005,-0.818432428,0.333332063,-1.8582,-6.4042,-0.0282,6.668394119
62046.8,43.65001434,-79.38663954,58.0321,253.5654823,-0.102398807,-0.625028048,-2.0204,-6.419,-0.0304,6.729524598
62047,43.65001073,-79.3866555,58.0236,253.5201165,0.597057558,-1.460255585,-1.9698,-6.4796,-0.0375,6.772498391
62047.2,43.65000717,-79.38667164,58.0452,253.5007037,0.398091392,-1.7950123,-2.0138,-6.5519,0.2711,6.859757959
62047.4,43.65000352,-79.38668792,58.1103,253.5825074,-0.897538611,-2.382964497,-2.0594,-6.5826,0.2304,6.901074937
62047.6,43.6499998,-79.38670431,58.1284,253.6676642,-0.761521367,-2.961877958,-2.0451,-6.6491,-0.0783,6.956945861
62047.8,43.64999619,-79.38672093,58.1016,253.5883272,0.146333747,-2.791077395,-1.994,-6.7453,-0.1399,7.035245561
62048,43.64999255,-79.38673773,58.1105,253.5715508,0.188841004,-2.638039917,-2.0708,-6.8089,0.2033,7.119737547
62048.2,43.64998877,-79.38675466,58.1603,253.5806174,-0.415027278,-3.17953771,-2.1297,-6.8594,0.202,7.185248392
62048.4,43.64998495,-79.38677179,58.1743,253.5711178,-0.505075293,-3.374755397,-2.1274,-6.9573,-0.023,7.275327006
62048.6,43.64998114,-79.38678917,58.1683,253.5529603,-0.426634557,-3.432869594,-2.1379,-7.0429,0.0261,7.360281111
62048.8,43.64997724,-79.38680675,58.1811,253.5384485,-0.514206111,-3.584208556,-2.1937,-7.1263,0.0681,7.456615116
62049,43.64997328,-79.38682456,58.1898,253.5517945,-0.674868462,-3.791239283,-2.2186,-7.2227,0.0052,7.555766559
62049.2,43.64996927,-79.38684259,58.1907,253.5429291,-0.71655824,-3.754985241,-2.2214,-7.316,0.0441,7.645941327
62049.4,43.64996522,-79.38686085,58.1941,253.525127,-0.640635591,-3.777028839,-2.2804,-7.4006,-0.0222,7.744003962
62049.6,43.64996112,-79.38687933,58.1904,253.5088987,-0.52772627,-3.644706244,-2.2855,-7.4933,0.0084,7.834100184
62049.8,43.64995697,-79.38689803,58.1991,253.5044341,-0.661897199,-3.48323393,-2.3134,-7.5859,0.0574,7.931014634
62050,43.64995277,-79.38691694,58.2052,253.5103828,-0.639246276,-3.554651766,-2.3494,-7.6667,0.0008,8.018601492
62050.2,43.64994854,-79.38693604,58.2031,253.4973372,-0.56218572,-3.528467978,-2.3623,-7.7454,0.0198,8.097658581
62050.4,43.64994426,-79.38695536,58.209,253.4842279,-0.693867695,-3.304111147,-2.3819,-7.8489,0.0441,8.202476677
62050.6,43.64993993,-79.38697488,58.2201,253.5445226,-0.912369137,-3.245815271,-2.3914,-7.9087,0.0182,8.262364122
62050.8,43.64993554,-79.38699463,58.2192,253.4720042,-1.151481875,-3.873762354,-2.4895,-7.9836,-0.0487,8.362885321
62051,43.64993106,-79.38701459,58.2009,253.4555101,-0.97800033,-3.743377344,-2.4562,-8.0837,-0.0855,8.449049318
62051.2,43.64992657,-79.38703476,58.179,253.5220388,-0.258683451,-4.224561605,-2.5386,-8.1612,-0.0909,8.54739365
62051.4,43.64992208,-79.38705512,58.1816,253.5148542,0.180719751,-3.621283642,-2.4665,-8.2871,0.1078,8.647038192
62051.6,43.64991757,-79.3870757,58.2196,253.626443,-0.54578827,-3.506295905,-2.5395,-8.3373,0.257,8.719270643
62051.8,43.64991303,-79.38709647,58.2452,253.7034422,-0.987490914,-3.289294503,-2.5399,-8.43,-0.018,8.804335069
62052,43.64990845,-79.38711748,58.2242,253.7823811,-0.592688679,-3.258602172,-2.5615,-8.5151,-0.0916,8.892502506
62052.2,43.64990381,-79.38713874,58.2206,253.8725998,-0.576546173,-3.252863124,-2.5913,-8.6233,0.0331,9.004289766
62052.4,43.64989911,-79.38716029,58.2359,253.9594962,-0.916578126,-3.21766586,-2.5983,-8.7421,0.0487,9.120188978
62052.6,43.64989438,-79.38718214,58.2364,254.0892198,-1.12172514,-3.196296763,-2.6094,-8.8654,-0.0845,9.241830218
62052.8,43.64988966,-79.38720428,58.2168,254.0947651,-0.533849708,-3.213073288,-2.6111,-8.9993,-0.141,9.371506
62053,43.64988485,-79.38722668,58.2068,254.1504258,-0.055556435,-3.416842455,-2.6892,-9.0693,0.059,9.459782245
62053.2,43.64987999,-79.38724929,58.2383,254.132608,-0.475116484,-3.947128912,-2.7134,-9.1667,0.1504,9.56104328
62053.4,43.64987513,-79.38727217,58.2453,254.0952715,-0.392732096,-4.025534827,-2.7551,-9.2934,0.0473,9.693301649
62053.6,43.64987019,-79.38729531,58.2627,254.2353263,-0.820650725,-3.838046126,-2.7402,-9.3878,0.0742,9.77982569
62053.8,43.64986526,-79.38731862,58.2665,254.4446789,-0.896418227,-3.827497186,-2.7326,-9.4214,0.0055,9.80968455
62054,43.64986041,-79.38734197,58.265,254.5318921,-1.121758558,-3.854075999,-2.6978,-9.4059,-0.008,9.785149138
62054.2,43.6498556,-79.38736521,58.2584,254.607407,-1.204228544,-3.836922164,-2.6725,-9.3303,-0.05,9.705630033
62054.4,43.64985085,-79.38738822,58.247,254.7064195,-1.174510677,-3.70982801,-2.6228,-9.2386,-0.0475,9.603804769
62054.6,43.64984619,-79.38741106,58.2397,254.7995752,-1.155721888,-3.565313087,-2.5897,-9.2009,-0.0342,9.558466223
62054.8,43.64984157,-79.38743376,58.234,255.0189552,-1.169664936,-3.598806364,-2.5492,-9.1094,-0.0436,9.459465628
62055,43.64983708,-79.38745622,58.223,255.0857179,-0.980350278,-3.517835281,-2.4544,-9.0141,-0.058,9.342453755
62055.2,43.6498327,-79.38747841,58.2192,255.0398098,-0.999544569,-3.365090443,-2.444,-8.8923,0.0217,9.222071686
62055.4,43.64982831,-79.38750028,58.2235,254.9876182,-1.285925813,-3.542946846,-2.4323,-8.761,0.0196,9.092391789
62055.6,43.64982396,-79.38752196,58.2167,254.8145206,-1.258819875,-3.55241358,-2.4294,-8.7396,-0.0684,9.071233162
62055.8,43.64981959,-79.38754357,58.2012,254.583442,-1.067431643,-3.513152147,-2.4499,-8.7172,-0.0493,9.05505474
62056,43.64981519,-79.38756511,58.1942,254.2744368,-1.095801055,-3.508048823,-2.4849,-8.6717,-0.0057,9.020706258
62056.2,43.64981065,-79.38758657,58.1946,253.9763706,-1.294469416,-3.581848319,-2.5351,-8.6368,-0.013,9.001178548
62056.4,43.64980603,-79.38760796,58.1887,253.7104376,-1.638447385,-3.88666206,-2.5851,-8.6116,-0.054,8.991402147
62056.6,43.64980133,-79.38762937,58.1716,253.4839345,-1.657748995,-3.413896882,-2.5935,-8.6641,-0.1528,9.045231832
62056.8,43.64979656,-79.3876509,58.1241,253.2510243,-0.646408802,-3.723140981,-2.6663,-8.7214,-0.216,9.122424549
62057,43.64979169,-79.38767259,58.1122,252.9522842,-0.346900819,-3.529427707,-2.7477,-8.7718,0.0833,9.192457203
62057.2,43.64978666,-79.38769444,58.1415,252.796223,-1.182525114,-3.859568199,-2.8329,-8.8686,0.1261,9.310923133
62057.4,43.64978152,-79.38771649,58.1406,252.6014904,-1.411505514,-4.134707882,-2.8986,-8.9282,-0.1529,9.388184894
62057.6,43.64977629,-79.38773874,58.0994,252.5417365,-0.73969783,-4.216806729,-2.9047,-9.0132,-0.1581,9.471011136
62057.8,43.64977103,-79.38776125,58.0958,252.4990422,-1.170973116,-4.116787269,-2.9667,-9.12,0.1023,9.590942299
62058,43.64976567,-79.38778388,58.1057,252.6343915,-1.63007824,-4.414614726,-2.9802,-9.14,-0.1356,9.6145504
62058.2,43.64976035,-79.38780661,58.0687,252.7678239,-1.163867757,-4.270715825,-2.9528,-9.1833,-0.1882,9.648183558
62058.4,43.64975507,-79.38782944,58.0474,252.890221,-1.071248981,-4.26518443,-2.9402,-9.2311,-0.0066,9.68803524
62058.6,43.6497498,-79.38785233,58.0511,253.0799997,-1.440858233,-4.336633867,-2.9345,-9.2551,-0.0249,9.709211413
62058.8,43.64974456,-79.3878753,58.0347,253.2302899,-1.366097115,-4.286184426,-2.8989,-9.2864,-0.1341,9.729276899
62059,43.64973936,-79.38789836,58.0072,253.3749407,-1.051340884,-4.133500713,-2.8706,-9.3125,-0.1066,9.745479166
62059.2,43.64973413,-79.38792152,57.9975,253.5334969,-1.029138873,-4.316752161,-2.8703,-9.3465,0.0087,9.777308425
62059.4,43.64972891,-79.38794477,57.9975,253.7054797,-1.207671309,-4.494676505,-2.8568,-9.3891,-0.0242,9.814127098
62059.6,43.64972374,-79.3879681,57.9874,253.8424491,-1.213339707,-4.55683017,-2.8219,-9.3915,-0.0743,9.806574955
62059.8,43.64971864,-79.38799153,57.9717,253.9721216,-0.932290484,-3.779424147,-2.7718,-9.4753,-0.07,9.87264328
62060,43.64971359,-79.38801508,57.9683,254.0211735,-0.976573167,-3.641999142,-2.8051,-9.5233,0.0459,9.927937133
62060.2,43.64970858,-79.38803865,57.971,254.0008994,-1.066180603,-4.000255434,-2.8492,-9.5331,-0.0229,9.949797016
62060.4,43.6497035,-79.3880623,57.9615,254.0438318,-1.078170204,-4.323173924,-2.8577,-9.5695,-0.0851,9.987443194
62060.6,43.64969841,-79.38808605,57.9495,254.0622043,-1.085269325,-4.455706112,-2.848,-9.6084,-0.0313,10.02164828
62060.8,43.64969335,-79.38810992,57.9436,254.0333293,-1.145312362,-4.366936692,-2.8443,-9.6591,-0.0324,10.06922564
62061,43.64968828,-79.38813391,57.9345,254.0071676,-1.310700585,-4.25094338,-2.8598,-9.7044,-0.0511,10.11713629
62061.2,43.64968302,-79.38815789,57.9211,254.0050181,-1.258874135,-4.272720108,-2.8895,-9.7232,-0.1166,10.14413249
62061.4,43.64967773,-79.38818196,57.8941,254.0264877,-0.737796913,-4.280337572,-2.8913,-9.7603,-0.0597,10.17971689
62061.6,43.64967241,-79.38820617,57.9074,254.1124163,-1.540512332,-4.552506937,-2.9494,-9.8341,0.1061,10.26741157
62061.8,43.64966711,-79.38823047,57.889,254.1191802,-0.961030278,-4.502770484,-2.9166,-9.8745,-0.3096,10.30088142
62062,43.6496618,-79.38825491,57.8585,254.0928325,-0.281788416,-4.477649229,-2.9168,-9.8616,0.0638,10.2841114
62062.2,43.6496565,-79.38827957,57.8921,254.2118055,-1.084777227,-4.501827299,-2.9394,-9.9775,0.1327,10.40231647
62062.4,43.64965121,-79.38830439,57.8915,254.1773317,-1.065145797,-4.476616888,-2.9209,-10.0418,-0.0917,10.45838482
62062.6,43.64964592,-79.38832937,57.8705,254.1717672,-0.861728537,-4.332983379,-2.9491,-10.1134,-0.0735,10.53486842
62062.8,43.64964056,-79.3883545,57.868,254.2021254,-0.952058225,-4.399176477,-2.9838,-10.1701,0.0169,10.59878682
62063,43.64963518,-79.38837978,57.8664,254.1945344,-1.038184788,-4.341528985,-2.9828,-10.2374,-0.0341,10.66314294
62063.2,43.64962983,-79.38840518,57.8599,254.2131239,-1.253718838,-4.129768323,-2.9844,-10.2532,-0.0177,10.67872028
62063.4,43.6496245,-79.38843056,57.8531,254.1991361,-1.436929377,-3.987770795,-2.9716,-10.2418,-0.0781,10.66447249
62063.6,43.64961917,-79.38845591,57.8306,254.2008422,-1.123352421,-3.872294357,-2.9834,-10.2187,-0.1212,10.6459943
62063.8,43.64961384,-79.38848118,57.8146,254.1741347,-0.817495196,-3.817287127,-2.9736,-10.1735,-0.0156,10.59918122
62064,43.64960852,-79.38850635,57.824,254.1450938,-1.066616203,-3.896820444,-2.9669,-10.1418,0.0628,10.56705005
62064.2,43.64960326,-79.38853138,57.83,254.1164777,-1.272318732,-3.765632022,-2.9159,-10.0283,-0.026,10.44365595
62064.4,43.64959809,-79.38855612,57.8173,254.0355878,-1.064090209,-3.6493519,-2.883,-9.8895,-0.0745,10.30142949
62064.6,43.64959297,-79.38858044,57.8163,253.9778566,-1.410213629,-3.937757459,-2.8678,-9.7146,0.0593,10.12922734
62064.8,43.64958783,-79.38860427,57.824,253.945122,-2.055510026,-4.428702556,-2.8394,-9.4787,-0.0798,9.895166198
62065,43.64958285,-79.38862753,57.7581,253.8633815,-0.185206069,-4.401695204,-2.7999,-9.2441,-0.289,9.663143682
62065.2,43.64957795,-79.38865021,57.7695,253.7421523,-0.477152558,-4.136369121,-2.6795,-9.0474,0.3632,9.442832268
62065.4,43.64957314,-79.38867232,57.8283,253.6683405,-1.705584418,-3.971860179,-2.6501,-8.8133,0.0814,9.20347287
62065.6,43.64956843,-79.38869384,57.8038,253.5989056,-1.273646482,-3.848865416,-2.5803,-8.5685,-0.2337,8.951634266
62065.8,43.64956383,-79.38871474,57.7731,253.5290994,-0.958902555,-3.895486504,-2.5279,-8.3186,-0.0142,8.694227166
62066,43.64955934,-79.388735,57.7912,253.526329,-1.638780865,-3.812618815,-2.4601,-8.0478,0.1221,8.416298786
62066.2,43.64955504,-79.38875456,57.7908,253.5760993,-1.823932377,-3.477688291,-2.3236,-7.7103,-0.1484,8.054183113
62066.4,43.64955091,-79.38877322,57.7491,253.5828386,-0.780112199,-3.784436655,-2.2388,-7.3369,-0.2095,7.673735551
62066.6,43.64954702,-79.38879097,57.7353,253.5769567,-0.65847298,-3.675975017,-2.1129,-6.9648,0.0897,7.278793275
62066.8,43.64954329,-79.38880772,57.7683,253.6739039,-1.272851803,-4.00170148,-2.0265,-6.5469,0.166,6.855374378
62067,43.64953978,-79.38882346,57.7766,253.7445143,-1.364641363,-4.081497729,-1.8644,-6.1637,-0.0664,6.439844254
62067.2,43.64953657,-79.38883821,57.7563,253.8538732,-1.136954778,-3.781420003,-1.699,-5.758,-0.0933,6.004154386
62067.4,43.6495336,-79.38885194,57.7551,253.9583431,-1.075549653,-3.71199271,-1.6057,-5.3309,0.0668,5.567874778
62067.6,43.64953083,-79.38886461,57.7629,254.0628981,-1.153097876,-3.904917533,-1.4721,-4.8881,-0.0269,5.105029249
62067.8,43.64952831,-79.38887624,57.7561,254.1182434,-1.038108607,-3.905792593,-1.3207,-4.4862,-0.023,4.676619284
62068,43.64952606,-79.38888681,57.7545,254.142311,-0.997070835,-3.801072812,-1.1928,-4.051,0.0127,4.222976927
62068.2,43.64952403,-79.38889625,57.76,254.1941315,-1.100337775,-3.811888824,-1.0828,-3.5886,0.0374,3.748587008
62068.4,43.64952223,-79.38890452,57.7662,254.2366175,-1.247761532,-3.924666572,-0.9276,-3.1163,0.0005,3.251425487
62068.6,43.64952071,-79.38891161,57.7647,254.2415963,-1.24166384,-3.918895232,-0.781,-2.6391,-0.0155,2.752280883
62068.8,43.64951945,-79.3889175,57.7646,254.2707252,-1.278767055,-3.865241162,-0.641,-2.1518,0.0041,2.24524855
62069,43.64951842,-79.38892224,57.7637,254.2737901,-1.266506199,-3.844253067,-0.5135,-1.7185,-0.0093,1.793602796
62069.2,43.64951729,-79.38892573,57.7614,254.2734852,-1.272447695,-3.82762239,-0.4065,-1.2935,-0.0026,1.355872878
62069.4,43.64951631,-79.38892819,57.7593,254.3012719,-1.251193675,-3.850382535,-0.2934,-0.9202,-0.004,0.965850713
62069.6,43.64951552,-79.38892983,57.7564,254.260216,-1.21005135,-3.852921744,-0.2059,-0.6346,-0.0095,0.667234756
62069.8,43.64951484,-79.38893085,57.7529,254.2841947,-1.159879676,-3.820688914,-0.1487,-0.4215,-0.0081,0.447034171
62070,43.64951427,-79.3889314,57.75,254.2681093,-1.138507976,-3.831856353,-0.1007,-0.237,-0.0072,0.257606929
62070.2,43.64951393,-79.38893157,57.7481,254.2825089,-1.142090658,-3.877439272,-0.0473,-0.0466,-0.0059,0.066660783
62070.4,43.64951373,-79.38893135,57.7459,254.2740714,-1.084246218,-3.863718337,-0.0157,0.037,0.0009,0.040203234
62070.6,43.6495135,-79.3889312,57.7476,254.2702583,-1.06307822,-3.862920677,-0.041,-0.0237,0.0059,0.04772316
62070.8,43.64951328,-79.38893105,57.7437,254.2715218,-1.041360551,-3.840592398,-0.0272,0.0015,-0.0251,0.037041868
62071,43.64951306,-79.38893091,57.7422,254.2630566,-1.033369813,-3.836847229,-0.0372,-0.0154,0.0104,0.04158317
62071.2,43.64951299,-79.38893046,57.7434,254.2699993,-1.035953959,-3.826651541,-0.0265,0.0134,-0.0154,0.033451009
62071.4,43.64951295,-79.38893,57.745,254.259939,-1.025206266,-3.836091025,-0.0293,-0.0016,0.0009,0.029357452
62071.6,43.64951291,-79.3889295,57.7469,254.2692941,-1.034185726,-3.834314294,-0.0231,0.0086,-0.0066,0.025517249
62071.8,43.64951286,-79.38892903,57.7478,254.2666529,-1.022156596,-3.842436143,-0.0304,0.0043,-0.0068,0.031446621
62072,43.64951282,-79.38892855,57.7495,254.2705749,-1.030420747,-3.852212664,-0.0222,0.0105,-0.0098,0.026441067
62072.2,43.64951278,-79.38892836,57.7503,254.2646891,-1.021791542,-3.839730829,-0.0271,0.0043,-0.0017,0.027491635
62072.4,43.64951274,-79.38892823,57.7511,254.2679127,-1.024884696,-3.844840964,-0.0237,0.0116,-0.0084,0.027691334
62072.6,43.6495127,-79.3889281,57.7521,254.265969,-1.024526017,-3.842421884,-0.03,0.0072,-0.0064,0.031508729
62072.8,43.64951266,-79.38892797,57.7532,254.2655725,-1.027197842,-3.848833575,-0.0214,0.0098,-0.0057,0.024217556
62073,43.64951262,-79.38892784,57.7541,254.2676827,-1.02600214,-3.840121633,-0.024,0.0089,-0.0054,0.026160466
62073.2,43.64951256,-79.38892777,57.7538,254.2668287,-1.027531247,-3.848388711,-0.0286,0.0119,-0.0051,0.031393948
62073.4,43.64951249,-79.3889277,57.7532,254.2677275,-1.025126053,-3.847054415,-0.0232,0.0096,-0.0062,0.025861941
62073.6,43.64951243,-79.38892764,57.7532,254.2654672,-1.029140606,-3.832867642,-0.0254,0.01,-0.0064,0.028037832
62073.8,43.64951236,-79.38892757,57.7524,254.2669998,-1.026180596,-3.851550357,-0.0271,0.0101,-0.0026,0.029037562
62074,43.6495123,-79.3889275,57.7519,254.2704282,-1.02580837,-3.855380162,-0.0231,0.0108,-0.0082,0.026786004
62074.2,43.64951225,-79.38892745,57.751,254.2641742,-1.025559867,-3.84183454,-0.024,0.0102,-0.0051,0.026571601
62074.4,43.6495122,-79.38892741,57.7499,254.2656983,-1.028198405,-3.84263689,-0.024,0.0111,-0.0074,0.027458514
62074.6,43.64951215,-79.38892736,57.7488,254.2651614,-1.023519681,-3.835613199,-0.0248,0.0087,-0.0053,0.026810819
62074.8,43.6495121,-79.38892731,57.7476,254.2673478,-1.028673517,-3.843436786,-0.0271,0.0132,-0.0082,0.031239238
62075,43.64951205,-79.38892726,57.7465,254.2654266,-1.025674096,-3.850681545,-0.0191,0.0087,-0.0053,0.02164694
62075.2,43.64951234,-79.38892748,57.7516,254.263009,-1.026549228,-3.830619494,-0.0071,0.0013,-0.006,0.00938616
62075.4,43.64951254,-79.38892763,57.7553,254.2619406,-1.028120651,-3.843506635,-0.0102,0.0007,-0.0057,0.011705554
62075.6,43.64951275,-79.38892779,57.7591,254.2626424,-1.028052804,-3.837563631,-0.0024,-0.0012,-0.0056,0.00620967
62075.8,43.64951295,-79.38892795,57.7628,254.2638718,-1.027419307,-3.837218432,-0.009,-0.0013,-0.0056,0.010679419
62076,43.64951316,-79.38892811,57.7665,254.2628205,-1.03082149,-3.842956874,-0.0051,-0.0004,-0.0042,0.006618912
62076.2,43.64951332,-79.38892824,57.7702,254.262153,-1.027997595,-3.836447707,-0.0016,0.0002,0.0015,0.002202272
62076.4,43.64951344,-79.38892832,57.774,254.2632002,-1.026090365,-3.843854712,-0.0032,-0.001,-0.0005,0.00338969
62076.6,43.64951355,-79.38892839,57.7778,254.2616193,-1.027483586,-3.839823702,-0.0017,-0.0034,-0.0003,0.003813135
62076.8,43.64951363,-79.38892844,57.7816,254.2644361,-1.028443444,-3.840521947,-0.0038,-0.0001,-0.0011,0.003957272
62077,43.6495137,-79.38892849,57.7854,254.2579474,-1.024550836,-3.835862041,0.0032,-0.004,0.0045,0.006818358
62077.2,43.64951377,-79.38892853,57.7888,254.2640511,-1.024397254,-3.834799841,-0.0068,0.0044,-0.0044,0.009217375
62077.4,43.64951382,-79.38892856,57.7916,254.2566515,-1.021805403,-3.847760209,-0.0067,0.0003,0.0012,0.006813222
62077.6,43.64951387,-79.38892859,57.7941,254.2619268,-1.024643554,-3.836663244,-0.0032,0.0015,-0.0018,0.003966106
62077.8,43.64951392,-79.38892863,57.7962,254.2589104,-1.02186811,-3.842838522,-0.0085,0.001,-0.0008,0.008595929
62078,43.64951396,-79.38892866,57.7981,254.2593595,-1.025137486,-3.84284401,-0.0034,0.0009,0,0.003517101
62078.2,43.649514,-79.38892868,57.7997,254.2629059,-1.024634737,-3.833637617,-0.0045,0.0035,-0.0026,0.00626578
62078.4,43.64951403,-79.38892871,57.8012,254.2632014,-1.022261045,-3.841205696,-0.0048,0.003,-0.0003,0.005668333
62078.6,43.64951406,-79.38892873,57.8025,254.2627738,-1.02296348,-3.840253522,-0.0042,0.002,-0.0011,0.004780167
62078.8,43.64951408,-79.38892875,57.8037,254.2627719,-1.02470069,-3.838104431,-0.0072,0.0019,-0.0014,0.007576939
62079,43.6495141,-79.38892877,57.8048,254.2622852,-1.027121801,-3.840969449,-0.0057,0.003,0.0005,0.00646065
62079.2,43.64951412,-79.38892878,57.8057,254.2686047,-1.025406983,-3.835467841,0.002,0.0019,-0.0006,0.002823119
62079.4,43.64951413,-79.38892879,57.8066,254.2678108,-1.02615952,-3.829210511,-0.0024,0.0006,0.0007,0.002570992
62079.6,43.64951414,-79.3889288,57.8075,254.2674016,-1.026042627,-3.83364956,-0.0028,0.002,0.001,0.003583295
62079.8,43.64951415,-79.38892881,57.8083,254.2676095,-1.026730636,-3.831451235,-0.0033,-0.0006,0.0005,0.003391165
62080,43.64951416,-79.38892882,57.809,254.2675989,-1.025125545,-3.83224091,-0.0048,0.0015,-0.0006,0.005064583
62080.2,43.64951416,-79.38892882,57.8097,254.2709366,-1.027151259,-3.830359965,-0.0001,-0.0029,0.0009,0.003038092
62080.4,43.64951416,-79.38892882,57.8104,254.2713484,-1.026032915,-3.824669496,0.0014,-0.0012,-0.0017,0.002507987
62080.6,43.64951416,-79.38892882,57.811,254.2716286,-1.027632732,-3.830572261,-0.0006,-0.0025,-0.0001,0.002572936
62080.8,43.64951416,-79.38892883,57.8116,254.2718775,-1.026344644,-3.827627063,0.002,-0.0027,-0.002,0.003910243
62081,43.64951416,-79.38892883,57.8121,254.272535,-1.02793557,-3.828944475,-0.0002,-0.0016,-0.0013,0.002071232
62081.2,43.64951416,-79.38892882,57.8126,254.2692116,-1.024240076,-3.83107687,0.0005,-0.0005,-0.0006,0.000927362
62081.4,43.64951415,-79.38892882,57.813,254.2689897,-1.025929768,-3.829199868,0.0009,-0.0021,-0.0008,0.002420744
62081.6,43.64951415,-79.38892882,57.8134,254.2703027,-1.025390697,-3.828255849,-0.0021,-0.0015,-0.0008,0.002701851
